team,jersey,player_tm,tm_url,pos,dob,club,market_value,birthplace_city,birthplace_country,birthplace_lat,birthplace_lon
Ivory Coast,17,Guéla Doué,https://www.transfermarkt.com/guela-doue/profil/spieler/711980,Right-Back,2002-10-17,RC Strasbourg Alsace,20000000.0,Angers,France,47.4739884,-0.5515588
Ivory Coast,18,Ibrahim Sangaré,https://www.transfermarkt.com/ibrahim-sangare/profil/spieler/375885,Defensive Midfield,1997-12-02,Nottingham Forest,20000000.0,Abidjan,Cote d'Ivoire,5.320357,-4.016107
Ivory Coast,19,Nicolas Pépé,https://www.transfermarkt.com/nicolas-pepe/profil/spieler/343052,Right Winger,1995-05-29,Villarreal CF,6000000.0,Mantes-la-Jolie,France,48.9891971,1.7140683
Ivory Coast,20,Emmanuel Agbadou,https://www.transfermarkt.com/emmanuel-agbadou/profil/spieler/683895,Centre-Back,1997-06-17,Besiktas JK,16000000.0,Abidjan,Cote d'Ivoire,5.320357,-4.016107
Ivory Coast,21,Evan Ndicka,https://www.transfermarkt.com/evan-ndicka/profil/spieler/371149,Centre-Back,1999-08-20,AS Roma,35000000.0,Paris,France,48.8588897,2.320041
Ivory Coast,22,Evann Guessand,https://www.transfermarkt.com/evann-guessand/profil/spieler/500689,Right Winger,2001-07-01,Crystal Palace,25000000.0,Ajaccio,France,41.9263991,8.7376029
Ivory Coast,23,Alban Lafont,https://www.transfermarkt.com/alban-lafont/profil/spieler/357117,Goalkeeper,1999-01-23,Panathinaikos,3000000.0,Ouagadougou,Burkina Faso,12.3681873,-1.5270944
Ivory Coast,24,Bazoumana Touré,https://www.transfermarkt.com/bazoumana-toure/profil/spieler/1067904,Left Winger,2006-03-02,TSG 1899 Hoffenheim,40000000.0,Bouaké,Cote d'Ivoire,7.6890212,-5.0283552
Ivory Coast,25,Parfait Guiagon,https://www.transfermarkt.com/parfait-guiagon/profil/spieler/624913,Left Winger,2001-02-22,Royal Charleroi SC,5000000.0,Logouale,Cote d'Ivoire,7.1074292,-7.5511449
Ivory Coast,26,Christ Inao Oulaï,https://www.transfermarkt.com/christ-inao-oulai/profil/spieler/1279526,Central Midfield,2006-04-06,Trabzonspor,23000000.0,Yopougon,Cote d'Ivoire,5.335194,-4.075756
Japan,1,Zion Suzuki,https://www.transfermarkt.com/zion-suzuki/profil/spieler/432298,Goalkeeper,2002-08-21,Parma Calcio 1913,20000000.0,"Newark, New Jersey",United States,40.735657,-74.1723667
Japan,2,Yukinari Sugawara,https://www.transfermarkt.com/yukinari-sugawara/profil/spieler/405385,Right-Back,2000-06-28,SV Werder Bremen,5500000.0,"Toyokawa, Aichi",Japan,34.827644,137.378586
Japan,3,Shogo Taniguchi,https://www.transfermarkt.com/shogo-taniguchi/profil/spieler/307870,Centre-Back,1991-07-15,Sint-Truidense VV,750000.0,"Kumamoto, Kumamoto",Japan,32.8033909,130.7082737
Japan,4,Ko Itakura,https://www.transfermarkt.com/ko-itakura/profil/spieler/355816,Centre-Back,1997-01-27,Ajax Amsterdam,8000000.0,"Yokohama, Kanagawa",Japan,35.4503381,139.6343802
Japan,5,Yuto Nagatomo,https://www.transfermarkt.com/yuto-nagatomo/profil/spieler/79522,Left-Back,1986-09-12,FC Tokyo,100000.0,"Saijo, Ehime",Japan,33.9194466,133.1813268
Japan,6,Shuto Machino,https://www.transfermarkt.com/shuto-machino/profil/spieler/550580,Centre-Forward,1999-09-30,Borussia Mönchengladbach,4000000.0,"Iga, Mie",Japan,34.7497761,136.1423355
Japan,7,Ao Tanaka,https://www.transfermarkt.com/ao-tanaka/profil/spieler/489359,Central Midfield,1998-09-10,Leeds United,13000000.0,"Kawasaki, Kanagawa",Japan,35.5306639,139.7037668
Japan,8,Takefusa Kubo,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,Right Winger,2001-06-04,Real Sociedad,20000000.0,"Kawasaki, Kanagawa",Japan,35.5306639,139.7037668
Japan,9,Keisuke Goto,https://www.transfermarkt.com/keisuke-goto/profil/spieler/916623,Centre-Forward,2005-06-03,Sint-Truidense VV,10000000.0,"Hamamatsu, Shizuoka",Japan,34.7109786,137.7259431
Japan,10,Ritsu Doan,https://www.transfermarkt.com/ritsu-doan/profil/spieler/358504,Right Winger,1998-06-16,Eintracht Frankfurt,17000000.0,"Amagasaki, Hyogo",Japan,34.7339783,135.4064015
Japan,11,Daizen Maeda,https://www.transfermarkt.com/daizen-maeda/profil/spieler/420931,Left Winger,1997-10-20,Celtic FC,13000000.0,"Taishi, Osaka",Japan,34.517724,135.646824
Japan,12,Keisuke Osako,https://www.transfermarkt.com/keisuke-osako/profil/spieler/415521,Goalkeeper,1999-07-28,Sanfrecce Hiroshima,2000000.0,"Izumi, Kagoshima",Japan,32.0903005,130.3531204
Japan,13,Keito Nakamura,https://www.transfermarkt.com/keito-nakamura/profil/spieler/405397,Left Winger,2000-07-28,Stade Reims,10000000.0,"Abiko, Chiba",Japan,35.863999,140.0280653
Japan,14,Junya Ito,https://www.transfermarkt.com/junya-ito/profil/spieler/348791,Right Winger,1993-03-09,KRC Genk,3000000.0,"Yokosuka, Kanagawa",Japan,35.2814779,139.6719597
Japan,15,Daichi Kamada,https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,Attacking Midfield,1996-08-05,Crystal Palace,10000000.0,"Iyo, Ehime",Japan,33.7578962,132.7039458
Japan,16,Tsuyoshi Watanabe,https://www.transfermarkt.com/tsuyoshi-watanabe/profil/spieler/598791,Centre-Back,1997-02-05,Feyenoord Rotterdam,10000000.0,"---, Saitama",Japan,35.9754168,139.4160114
Japan,17,Yuito Suzuki,https://www.transfermarkt.com/yuito-suzuki/profil/spieler/668606,Second Striker,2001-10-25,SC Freiburg,24000000.0,"Miura, Kanagawa",Japan,35.1441984,139.6207589
Japan,18,Ayase Ueda,https://www.transfermarkt.com/ayase-ueda/profil/spieler/589128,Centre-Forward,1998-08-28,Feyenoord Rotterdam,17000000.0,"Mito, Ibaraki",Japan,36.3659174,140.4731743
Japan,19,Koki Ogawa,https://www.transfermarkt.com/koki-ogawa/profil/spieler/351567,Centre-Forward,1997-08-08,NEC Nijmegen,2000000.0,"Yokohama, Kanagawa",Japan,35.4503381,139.6343802
Japan,20,Ayumu Seko,https://www.transfermarkt.com/ayumu-seko/profil/spieler/405389,Centre-Back,2000-06-07,Le Havre AC,5000000.0,"Osaka, Osaka",Japan,34.6937569,135.5014539
Japan,21,Hiroki Ito,https://www.transfermarkt.com/hiroki-ito/profil/spieler/353892,Centre-Back,1999-05-12,Bayern Munich,18000000.0,"Hamamatsu, Shizuoka",Japan,34.7109786,137.7259431
Japan,22,Takehiro Tomiyasu,https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560,Centre-Back,1998-11-05,Ajax Amsterdam,5000000.0,"Fukuoka, Fukuoka",Japan,33.5898988,130.4017509
Japan,23,Tomoki Hayakawa,https://www.transfermarkt.com/tomoki-hayakawa/profil/spieler/683271,Goalkeeper,1999-03-03,Kashima Antlers,2000000.0,"Sagamihara, Kanagawa",Japan,35.5714621,139.3731052
Japan,24,Kaishu Sano,https://www.transfermarkt.com/kaishu-sano/profil/spieler/643574,Defensive Midfield,2000-12-30,1.FSV Mainz 05,40000000.0,"Tsuyama, Okayama",Japan,35.0691284,134.0043355
Japan,25,Junnosuke Suzuki,https://www.transfermarkt.com/junnosuke-suzuki/profil/spieler/848856,Centre-Back,2003-07-12,FC Copenhagen,3500000.0,"Kakamigahara, Gifu",Japan,35.3995831,136.8485648
Japan,26,Kento Shiogai,https://www.transfermarkt.com/kento-shiogai/profil/spieler/1144627,Centre-Forward,2005-03-26,VfL Wolfsburg,8000000.0,"---, Tokyo",Japan,35.6768601,139.7638947
Jordan,1,Yazeed Abulaila,https://www.transfermarkt.com/yazeed-abulaila/profil/spieler/261850,Goalkeeper,1993-01-08,Al-Hussein SC (Irbid),300000.0,,,,
Jordan,2,Mohammad Abu Hasheesh,https://www.transfermarkt.com/mohammad-abu-hasheesh/profil/spieler/895249,Left-Back,1995-05-09,Al-Karma,400000.0,,,,
Jordan,3,Abdallah Nasib,https://www.transfermarkt.com/abdallah-nasib/profil/spieler/882197,Centre-Back,1994-02-25,Al-Zawraa SC,400000.0,Aqaba,Jordan,29.5266483,35.0075433
Jordan,4,Husam Abu Dahab,https://www.transfermarkt.com/husam-abu-dahab/profil/spieler/895291,Centre-Back,2000-05-13,Al-Faisaly SC,350000.0,,,,
Jordan,5,Yazan Al-Arab,https://www.transfermarkt.com/yazan-al-arab/profil/spieler/539961,Centre-Back,1996-01-31,FC Seoul,1000000.0,Russeifa,Jordan,32.0174989,36.0434611
Jordan,6,Amer Jamous,https://www.transfermarkt.com/amer-jamous/profil/spieler/744040,Central Midfield,2002-07-03,Al-Zawraa SC,500000.0,,,,
Jordan,7,Shararh,https://www.transfermarkt.com/shararh/profil/spieler/677986,Right Winger,1997-12-30,Raja Club Athletic,700000.0,Ar-Ramtha,Jordan,32.559167,36.006944
Jordan,8,Noor Al-Rawabdeh,https://www.transfermarkt.com/noor-al-rawabdeh/profil/spieler/561485,Central Midfield,1997-02-24,Selangor FC,500000.0,Amman,Jordan,31.9515694,35.9239625
Jordan,9,Ali Olwan,https://www.transfermarkt.com/ali-olwan/profil/spieler/664057,Centre-Forward,2000-03-26,Al-Sailiya SC,800000.0,,,,
Jordan,10,Mousa Tamari,https://www.transfermarkt.com/mousa-tamari/profil/spieler/551505,Right Winger,1997-06-10,Stade Rennais FC,10000000.0,Amman,Jordan,31.9515694,35.9239625
Jordan,12,Noor Bane Ataya,https://www.transfermarkt.com/noor-bane-ataya/profil/spieler/261837,Goalkeeper,1993-01-25,Al-Faisaly SC,250000.0,Amman,Jordan,31.9515694,35.9239625
Jordan,13,Mahmoud Al-Mardi,https://www.transfermarkt.com/mahmoud-al-mardi/profil/spieler/401086,Left Winger,1993-10-06,Al-Hussein SC (Irbid),350000.0,Aqaba,Jordan,29.5266483,35.0075433
Jordan,14,Rajaei Ayed,https://www.transfermarkt.com/rajaei-ayed/profil/spieler/261842,Central Midfield,1993-07-25,Al-Hussein SC (Irbid),325000.0,Amman,Jordan,31.9515694,35.9239625
Jordan,15,Ibrahim Saadeh,https://www.transfermarkt.com/ibrahim-saadeh/profil/spieler/709974,Central Midfield,2000-04-27,Al-Karma,500000.0,Zarqa,Jordan,32.0668425,36.0885771
Jordan,16,Mohammad Abualnadi,https://www.transfermarkt.com/mohammad-abualnadi/profil/spieler/658052,Centre-Back,2001-02-08,Selangor FC,350000.0,"Overland Park, Kansas",United States,38.9742502,-94.6851702
Jordan,17,Saleem Obaid,https://www.transfermarkt.com/saleem-obaid/profil/spieler/658807,Centre-Back,1992-01-17,Al-Hussein SC (Irbid),100000.0,Amman,Jordan,31.9515694,35.9239625
Jordan,18,Mohammad Abu Ghoush,https://www.transfermarkt.com/mohammad-abu-ghoush/profil/spieler/1252806,Left-Back,2005-07-13,Al-Hussein SC (Irbid),300000.0,,,,
Jordan,19,Saed Al-Rousan,https://www.transfermarkt.com/saed-al-rousan/profil/spieler/561481,Centre-Back,1997-02-01,Al-Hussein SC (Irbid),450000.0,-,Jordan,31.1667049,36.941628
Jordan,20,Mohannad Abu Taha,https://www.transfermarkt.com/mohannad-abu-taha/profil/spieler/883111,Left-Back,2003-02-02,Al-Quwa Al-Jawiya,550000.0,Amman,Jordan,31.9515694,35.9239625
Jordan,21,Nizar Al-Rashdan,https://www.transfermarkt.com/nizar-al-rashdan/profil/spieler/734751,Defensive Midfield,1999-03-23,Qatar SC,600000.0,Irbid,Jordan,32.4010093,35.5607928
Jordan,22,Abdallah Al-Fakhouri,https://www.transfermarkt.com/abdallah-al-fakhouri/profil/spieler/658805,Goalkeeper,2000-01-22,Al-Wehdat SC,250000.0,Russeifa,Jordan,32.0174989,36.0434611
Jordan,23,Ehsan Haddad,https://www.transfermarkt.com/ehsan-haddad/profil/spieler/310943,Right-Back,1994-02-05,Al-Hussein SC (Irbid),300000.0,Irbid,Jordan,32.4010093,35.5607928
Jordan,24,Ali Azaizeh,https://www.transfermarkt.com/ali-azaizeh/profil/spieler/1059056,Right Winger,2004-04-13,Al-Shabab FC,325000.0,-,Germany,51.1638175,10.4478313
Jordan,26,Anas Badawi,https://www.transfermarkt.com/anas-badawi/profil/spieler/1378902,Right-Back,1997-09-13,Al-Faisaly SC,200000.0,,,,
Jordan,11,Odeh Fakhoury,https://www.transfermarkt.com/odeh-fakhoury/profil/spieler/1252820,Left Winger,2005-11-20,Pyramids FC,,,,,
Mexico,1,Raúl Rangel,https://www.transfermarkt.com/raul-rangel/profil/spieler/802855,Goalkeeper,2000-02-25,Deportivo Guadalajara,6500000.0,Zapotlán el Grande,Mexico,19.6973465,-103.510648
Mexico,2,Jorge Sánchez,https://www.transfermarkt.com/jorge-sanchez/profil/spieler/356044,Right-Back,1997-12-10,PAOK Thessaloniki,2000000.0,Torreón,Mexico,25.542698,-103.410512
Mexico,3,César Montes,https://www.transfermarkt.com/cesar-montes/profil/spieler/387687,Centre-Back,1997-02-24,Lokomotiv Moscow,7500000.0,Hermosillo,Mexico,29.0948207,-110.9692202
Mexico,4,Edson Álvarez,https://www.transfermarkt.com/edson-alvarez/profil/spieler/401356,Defensive Midfield,1997-10-24,Fenerbahce,15000000.0,Tlalnepantla,Mexico,19.0297838,-98.9858196
Mexico,5,Johan Vásquez,https://www.transfermarkt.com/johan-vasquez/profil/spieler/532937,Centre-Back,1998-10-22,Genoa CFC,12000000.0,Navojoa,Mexico,27.0721872,-109.4438227
Mexico,6,Érik Lira,https://www.transfermarkt.com/erik-lira/profil/spieler/602324,Defensive Midfield,2000-05-08,CD Cruz Azul,12000000.0,Mexico City,Mexico,19.3207722,-99.1514678
Mexico,7,Luis Romo,https://www.transfermarkt.com/luis-romo/profil/spieler/532938,Centre-Back,1995-06-05,Deportivo Guadalajara,3000000.0,Los Mochis,Mexico,25.7928058,-108.990188
Mexico,8,Álvaro Fidalgo,https://www.transfermarkt.com/alvaro-fidalgo/profil/spieler/261503,Central Midfield,1997-04-09,Real Betis Balompié,6000000.0,Oviedo,Spain,43.3533452,-5.8795096
Mexico,9,Raúl Jiménez,https://www.transfermarkt.com/raul-jimenez/profil/spieler/206040,Centre-Forward,1991-05-05,Fulham FC,3000000.0,Tepeji del Río de Ocampo,Mexico,19.8936827,-99.3487182
Mexico,10,Alexis Vega,https://www.transfermarkt.com/alexis-vega/profil/spieler/424689,Left Winger,1997-11-25,Deportivo Toluca,8000000.0,Mexico City,Mexico,19.3207722,-99.1514678
Mexico,11,Santiago Gimenez,https://www.transfermarkt.com/santiago-gimenez/profil/spieler/552955,Centre-Forward,2001-04-18,AC Milan,18000000.0,Resistencia,Argentina,-27.6048829,-59.1932003
Mexico,12,Carlos Acevedo,https://www.transfermarkt.com/carlos-acevedo/profil/spieler/356042,Goalkeeper,1996-04-19,Santos Laguna,2800000.0,Torreón,Mexico,25.542698,-103.410512
Mexico,13,Guillermo Ochoa,https://www.transfermarkt.com/guillermo-ochoa/profil/spieler/29559,Goalkeeper,1985-07-13,AEL Limassol,250000.0,Guadalajara,Mexico,20.6720375,-103.338396
Mexico,14,Armando González,https://www.transfermarkt.com/armando-gonzalez/profil/spieler/837619,Centre-Forward,2003-04-20,Deportivo Guadalajara,15000000.0,Celaya,Mexico,20.5222851,-100.8307739
Mexico,15,Israel Reyes,https://www.transfermarkt.com/israel-reyes/profil/spieler/687558,Right-Back,2000-05-23,CF América,6500000.0,Autlán de Navarro,Mexico,19.75703,-104.3183402
Mexico,16,Julián Quiñones,https://www.transfermarkt.com/julian-quinones/profil/spieler/416090,Centre-Forward,1997-03-24,Al-Qadsiah FC,14000000.0,Magüí Payán,Colombia,1.7665774,-78.1835713
Mexico,17,Orbelín Pineda,https://www.transfermarkt.com/orbelin-pineda/profil/spieler/334042,Central Midfield,1996-03-24,AEK Athens,7000000.0,Coyuca de Catalán,Mexico,18.0909218,-101.0336835
Mexico,18,Obed Vargas,https://www.transfermarkt.com/obed-vargas/profil/spieler/889435,Central Midfield,2005-08-05,Atlético de Madrid,10000000.0,"Anchorage, Alaska",United States,61.2163129,-149.894852
Mexico,19,Gilberto Mora,https://www.transfermarkt.com/gilberto-mora/profil/spieler/1155723,Attacking Midfield,2008-10-14,Club Tijuana,10000000.0,Tuxtla Gutiérrez,Mexico,16.753801,-93.115959
Mexico,20,Mateo Chávez,https://www.transfermarkt.com/mateo-chavez/profil/spieler/1066953,Left-Back,2004-05-12,AZ Alkmaar,4000000.0,San Pedro Garza García,Mexico,25.652395,-100.3726067
Mexico,21,César Huerta,https://www.transfermarkt.com/cesar-huerta/profil/spieler/540315,Left Winger,2000-12-03,RSC Anderlecht,3500000.0,Guadalajara,Mexico,20.6720375,-103.338396
Mexico,22,Guillermo Martínez,https://www.transfermarkt.com/guillermo-martinez/profil/spieler/347932,Centre-Forward,1995-03-15,UNAM Pumas,1500000.0,Celaya,Mexico,20.5222851,-100.8307739
Mexico,23,Jesús Gallardo,https://www.transfermarkt.com/jesus-gallardo/profil/spieler/344854,Left-Back,1994-08-15,Deportivo Toluca,2800000.0,Cárdenas,Mexico,18.1693695,-93.7052292
Mexico,24,Luis Chávez,https://www.transfermarkt.com/luis-chavez/profil/spieler/331059,Defensive Midfield,1996-01-15,Dynamo Moscow,6000000.0,Cihuatlán,Mexico,19.2632848,-104.6049737
Mexico,25,Roberto Alvarado,https://www.transfermarkt.com/roberto-alvarado/profil/spieler/353583,Right Winger,1998-09-07,Deportivo Guadalajara,7500000.0,"Salamanca, Guanajuato",Mexico,20.6511359,-101.166767
Mexico,26,Brian Gutiérrez,https://www.transfermarkt.com/brian-gutierrez/profil/spieler/724443,Attacking Midfield,2003-06-17,Deportivo Guadalajara,8000000.0,"Berwyn, Illinois",United States,41.8505874,-87.7936685
Morocco,1,Yassine Bounou,https://www.transfermarkt.com/yassine-bounou/profil/spieler/207834,Goalkeeper,1991-04-05,Al-Hilal SFC,7000000.0,"Montréal, Québec",Canada,45.5031824,-73.5698065
Morocco,2,Achraf Hakimi,https://www.transfermarkt.com/achraf-hakimi/profil/spieler/398073,Right-Back,1998-11-04,Paris Saint-Germain,60000000.0,Madrid,Spain,40.416782,-3.703507
Morocco,3,Noussair Mazraoui,https://www.transfermarkt.com/noussair-mazraoui/profil/spieler/340456,Right-Back,1997-11-14,Manchester United,32000000.0,Leiderdorp,Netherlands,52.1617952,4.5340923
Morocco,4,Sofyan Amrabat,https://www.transfermarkt.com/sofyan-amrabat/profil/spieler/287579,Defensive Midfield,1996-08-21,Real Betis Balompié,22000000.0,Huizen,Netherlands,52.2958122,5.2567209
Morocco,5,Marwane Saadane,https://www.transfermarkt.com/marwane-saadane/profil/spieler/210009,Centre-Back,1992-01-17,Al-Fateh SC,600000.0,Mohammedia,Morocco,33.6958383,-7.3893292
Morocco,6,Ayyoub Bouaddi,https://www.transfermarkt.com/ayyoub-bouaddi/profil/spieler/1097139,Central Midfield,2007-10-02,LOSC Lille,50000000.0,Senlis,France,50.5331612,2.1523287
Morocco,7,Chemsdine Talbi,https://www.transfermarkt.com/chemsdine-talbi/profil/spieler/743384,Right Winger,2005-05-09,Sunderland AFC,3000000.0,Sambreville,Belgium,50.4490552,4.6108156
Morocco,8,Azzedine Ounahi,https://www.transfermarkt.com/azzedine-ounahi/profil/spieler/593482,Central Midfield,2000-04-19,Girona FC,10000000.0,Casablanca,Morocco,33.5945144,-7.6200284
Morocco,9,Soufiane Rahimi,https://www.transfermarkt.com/soufiane-rahimi/profil/spieler/598506,Left Winger,1996-06-02,Al-Ain FC,7500000.0,Casablanca,Morocco,33.5945144,-7.6200284
Morocco,10,Brahim Díaz,https://www.transfermarkt.com/brahim-diaz/profil/spieler/314678,Right Winger,1999-08-03,Real Madrid,35000000.0,Málaga,Spain,36.7647913,-4.4422005
Morocco,11,Ismael Saibari,https://www.transfermarkt.com/ismael-saibari/profil/spieler/702869,Attacking Midfield,2001-01-28,PSV Eindhoven,23000000.0,Terrassa,Spain,41.5629623,2.0100492
Morocco,12,Munir El Kajoui,https://www.transfermarkt.com/munir-el-kajoui/profil/spieler/97925,Goalkeeper,1989-05-10,Renaissance de Berkane,850000.0,Melilla,Spain,35.2918698,-2.9409026
Morocco,13,Zakaria El Ouahdi,https://www.transfermarkt.com/zakaria-el-ouahdi/profil/spieler/820474,Right-Back,2001-12-31,KRC Genk,10000000.0,Hoboken,Belgium,51.1794946,4.3617847
Morocco,14,Issa Diop,https://www.transfermarkt.com/issa-diop/profil/spieler/272622,Centre-Back,1997-01-09,Fulham FC,8000000.0,Toulouse,France,43.6044638,1.4442433
Morocco,15,Samir El Mourabet,https://www.transfermarkt.com/samir-el-mourabet/profil/spieler/1130514,Central Midfield,2005-10-06,RC Strasbourg Alsace,22000000.0,Strasbourg,France,48.584614,7.7507127
Morocco,16,Gessime Yassine,https://www.transfermarkt.com/gessime-yassine/profil/spieler/1151929,Right Winger,2005-11-22,RC Strasbourg Alsace,12000000.0,Salon-de-Provence,France,43.6405237,5.0980225
Morocco,17,Amine Sbaï,https://www.transfermarkt.com/amine-sbai/profil/spieler/851220,Left Winger,2000-11-05,Angers SCO,4000000.0,Sidi Kacem,Morocco,34.226412,-5.711434
Morocco,18,Chadi Riad,https://www.transfermarkt.com/chadi-riad/profil/spieler/689637,Centre-Back,2003-06-17,Crystal Palace,15000000.0,Palma de Mallorca,Spain,39.5695818,2.6500745
Morocco,19,Youssef Belammari,https://www.transfermarkt.com/youssef-belammari/profil/spieler/518804,Left-Back,1998-09-20,Al Ahly FC,1700000.0,Rabat,Morocco,34.0218454,-6.8408929
Morocco,20,Ayoub El Kaabi,https://www.transfermarkt.com/ayoub-el-kaabi/profil/spieler/521127,Centre-Forward,1993-06-25,Olympiacos Piraeus,5000000.0,Casablanca,Morocco,33.5945144,-7.6200284
Morocco,21,Ayoube Amaimouni-Echghouyab,https://www.transfermarkt.com/ayoube-amaimouni-echghouyab/profil/spieler/799993,Right Winger,2004-11-30,Eintracht Frankfurt,10000000.0,Vic,Spain,41.9302021,2.2545943
Morocco,22,Ahmed Reda Tagnaouti,https://www.transfermarkt.com/ahmed-reda-tagnaouti/profil/spieler/238997,Goalkeeper,1996-04-05,AS FAR Rabat,1000000.0,Casablanca,Morocco,33.5945144,-7.6200284
Morocco,23,Bilal El Khannouss,https://www.transfermarkt.com/bilal-el-khannouss/profil/spieler/654982,Attacking Midfield,2004-05-10,VfB Stuttgart,30000000.0,Strombeek-Bever,Belgium,50.9109938,4.3422525
Morocco,24,Neil El Aynaoui,https://www.transfermarkt.com/neil-el-aynaoui/profil/spieler/901019,Central Midfield,2001-07-02,AS Roma,8000000.0,Nancy,France,48.6937223,6.1834097
Morocco,25,Redouane Halhal,https://www.transfermarkt.com/redouane-halhal/profil/spieler/913660,Centre-Back,2003-03-05,KV Mechelen,5000000.0,Montpellier,France,43.6112422,3.8767337
Morocco,26,Anass Salah-Eddine,https://www.transfermarkt.com/anass-salah-eddine/profil/spieler/485584,Left-Back,2002-01-18,PSV Eindhoven,5000000.0,Amsterdam,Netherlands,52.3730796,4.8924534
Netherlands,1,Bart Verbruggen,https://www.transfermarkt.com/bart-verbruggen/profil/spieler/565093,Goalkeeper,2002-08-18,Brighton & Hove Albion,40000000.0,Zwolle,Netherlands,52.5089759,6.0943765
Netherlands,2,Lutsharel Geertruida,https://www.transfermarkt.com/lutsharel-geertruida/profil/spieler/420210,Right-Back,2000-07-18,Sunderland AFC,20000000.0,Rotterdam,Netherlands,51.9244424,4.47775
Netherlands,3,Marten de Roon,https://www.transfermarkt.com/marten-de-roon/profil/spieler/133179,Defensive Midfield,1991-03-29,Atalanta BC,3200000.0,Zwijndrecht,Netherlands,51.8162227,4.6405166
Netherlands,4,Virgil van Dijk,https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208,Centre-Back,1991-07-08,Liverpool FC,15000000.0,Breda,Netherlands,51.5887845,4.7760237
Netherlands,5,Nathan Aké,https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,Centre-Back,1995-02-18,Manchester City,12000000.0,Den Haag,Netherlands,52.0799838,4.3113461
Netherlands,6,Jan Paul van Hecke,https://www.transfermarkt.com/jan-paul-van-hecke/profil/spieler/576314,Centre-Back,2000-06-08,Brighton & Hove Albion,45000000.0,Arnemuiden,Netherlands,51.5000009,3.6762457
Netherlands,7,Justin Kluivert,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,Attacking Midfield,1999-05-05,AFC Bournemouth,25000000.0,Zaandam,Netherlands,52.4424926,4.8298607
Netherlands,8,Ryan Gravenberch,https://www.transfermarkt.com/ryan-gravenberch/profil/spieler/478573,Defensive Midfield,2002-05-16,Liverpool FC,80000000.0,Amsterdam,Netherlands,52.3730796,4.8924534
Netherlands,9,Wout Weghorst,https://www.transfermarkt.com/wout-weghorst/profil/spieler/228645,Centre-Forward,1992-08-07,Ajax Amsterdam,2000000.0,Borne,Netherlands,52.3018287,6.7502395
Netherlands,10,Memphis Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,Centre-Forward,1994-02-13,Sport Club Corinthians Paulista,7000000.0,Moordrecht,Netherlands,51.9865065,4.6698314
Netherlands,11,Cody Gakpo,https://www.transfermarkt.com/cody-gakpo/profil/spieler/434675,Left Winger,1999-05-07,Liverpool FC,60000000.0,Eindhoven,Netherlands,51.4392648,5.478633
Netherlands,12,Mats Wieffer,https://www.transfermarkt.com/mats-wieffer/profil/spieler/415381,Right-Back,1999-11-16,Brighton & Hove Albion,25000000.0,Borne,Netherlands,52.3018287,6.7502395
Netherlands,13,Robin Roefs,https://www.transfermarkt.com/robin-roefs/profil/spieler/646991,Goalkeeper,2003-01-17,Sunderland AFC,28000000.0,Heeswijk,Netherlands,51.651268,5.4679425
Netherlands,14,Tijjani Reijnders,https://www.transfermarkt.com/tijjani-reijnders/profil/spieler/460939,Central Midfield,1998-07-29,Manchester City,50000000.0,Zwolle,Netherlands,52.5089759,6.0943765
Netherlands,15,Micky van de Ven,https://www.transfermarkt.com/micky-van-de-ven/profil/spieler/557459,Centre-Back,2001-04-19,Tottenham Hotspur,50000000.0,Wormer,Netherlands,52.4983267,4.8123847
Netherlands,16,Guus Til,https://www.transfermarkt.com/guus-til/profil/spieler/372267,Attacking Midfield,1997-12-22,PSV Eindhoven,15000000.0,Samfya,Zambia,-11.3684948,29.5516598
Netherlands,17,Noa Lang,https://www.transfermarkt.com/noa-lang/profil/spieler/339332,Left Winger,1999-06-17,Galatasaray,22000000.0,Capelle aan den IJssel,Netherlands,51.9312552,4.5883596
Netherlands,18,Donyell Malen,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,Centre-Forward,1999-01-19,AS Roma,45000000.0,Wieringen,Netherlands,52.913916,4.9909934
Netherlands,19,Brian Brobbey,https://www.transfermarkt.com/brian-brobbey/profil/spieler/473169,Centre-Forward,2002-02-01,Sunderland AFC,30000000.0,Amsterdam,Netherlands,52.3730796,4.8924534
Netherlands,20,Teun Koopmeiners,https://www.transfermarkt.com/teun-koopmeiners/profil/spieler/360518,Defensive Midfield,1998-02-28,Juventus FC,14000000.0,Castricum,Netherlands,52.5496739,4.6696185
Netherlands,21,Frenkie de Jong,https://www.transfermarkt.com/frenkie-de-jong/profil/spieler/326330,Central Midfield,1997-05-12,FC Barcelona,35000000.0,Gorinchem,Netherlands,51.8296133,4.9738743
Netherlands,22,Denzel Dumfries,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,Right-Back,1996-04-18,Inter Milan,25000000.0,Rotterdam,Netherlands,51.9244424,4.47775
